index,id,from,to,freespeed,capacity,permlanes,oneway,modes,s2_from,s2_to,attributes,length,geometry,u,v
1489,1489,107884,10703275,22.22222222222222,3000.0,2.0,1,{'car'},5221390749409695277,5221390749371332691,"{'osm:way:highway': 'primary', 'osm:way:id': 36814927.0, 'osm:way:name': ""Gray's Inn Road"", 'osm:way:oneway': 'yes'}",38.61590513708344,ewlkkyaBea`cc`a@zjxnBm_nnE,107884,10703275
3083,3083,107884,25500623,4.166666666666667,600.0,1.0,1,{'car'},5221390749409695277,5221390752281991629,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4255963.0, 'osm:way:name': 'Cromer Street'}",199.80209885156285,ewlkkyaBea`cc`a@reh_c@l`emK,107884,25500623
3144,3144,107889,1256495541,4.166666666666667,600.0,1.0,1,{'car'},5221390811099295225,5221390748455033023,"{'osm:way:highway': 'unclassified', 'osm:way:id': 3754138.0, 'osm:way:name': 'Britannia Street'}",101.99817070256093,gntbhzaBilbolaa@j}mkOnuu|G,107889,1256495541
608,608,107889,337878826,22.22222222222222,3000.0,2.0,1,{'car'},5221390811099295225,5221390810687091591,"{'osm:way:highway': 'primary', 'osm:way:id': 234289724.0, 'osm:way:lanes': '2', 'osm:way:name': ""King's Cross Road"", 'osm:way:oneway': 'yes'}",79.25010805010928,gntbhzaBilbolaa@y_~aLz`ymF,107889,337878826
1262,1262,107890,10703277,22.22222222222222,6000.0,3.0,1,{'car'},5221390810792405241,5221390810783581639,"{'osm:relation:route': 'road', 'osm:way:highway': 'trunk', 'osm:way:id': 75687497.0, 'osm:way:lanes': '3', 'osm:way:name': ""King's Cross Road"", 'osm:way:oneway': 'yes'}",23.91540010488008,}fzfxzaBamin`aa@{w~O|e~oC,107890,10703277
1841,1841,107890,16350647,4.166666666666667,1200.0,2.0,1,{'car'},5221390810792405241,5221390809204480645,"{'osm:way:highway': 'unclassified', 'osm:way:id': 30575232.0, 'osm:way:lanes': '2', 'osm:way:name': 'Vernon Rise'}",99.00068606617937,}fzfxzaBamin`aa@wurzObylcF,107890,16350647
2451,2451,107891,2682477675,22.22222222222222,1500.0,1.0,1,{'car'},5221390810041625991,5221390809971520627,"{'osm:way:highway': 'primary', 'osm:way:id': 43872913.0, 'osm:way:name': ""King's Cross Road"", 'osm:way:oneway': 'no'}",18.7367930316292,cotazzaBasdpm`a@kerL|pppB,107891,2682477675
771,771,107891,789567587,22.22222222222222,3000.0,2.0,1,{'car'},5221390810041625991,5221390810057424173,"{'osm:way:highway': 'primary', 'osm:way:id': 3319515.0, 'osm:way:name': 'Acton Street', 'osm:way:oneway': 'yes'}",12.86222310663604,cotazzaBasdpm`a@r_q_Awomk@,107891,789567587
261,261,107895,18674818,4.166666666666667,600.0,1.0,1,{'car'},5221390749195430881,5221390748553897391,"{'osm:way:highway': 'unclassified', 'osm:way:id': 109850082.0, 'osm:way:name': 'Britannia Street'}",65.57900891152774,suub`yaB_iwax`a@wpw_J{vb|D,107895,18674818
2895,2895,107976,13249075,6.944444444444445,600.0,1.0,1,{'car'},5221390760896647903,5221390760998526607,"{'osm:way:highway': 'tertiary', 'osm:way:id': 2876127.0, 'osm:way:name': 'Midland Road', 'osm:way:oneway': 'yes'}",11.88092577292377,_mltnvaBurglq`a@qwxq@pwvr@,107976,13249075
387,387,107978,2428162880,22.22222222222222,6000.0,3.0,1,{'car'},5221390758637890833,5221390758451590563,"{'osm:relation:route': {'bus', 'road'}, 'osm:way:highway': 'trunk', 'osm:way:id': 234575098.0, 'osm:way:lanes': '3', 'osm:way:name': 'Euston Road', 'osm:way:oneway': 'yes'}",46.63810549855069,}nla_vaBwvjag`a@w}~mFqqoyC,107978,2428162880
2385,2385,107981,14959374,6.944444444444445,600.0,1.0,1,{'car'},5221390757749727255,5221390757699168119,"{'osm:way:highway': 'tertiary', 'osm:way:id': 4253996.0, 'osm:way:name': 'Mabledon Place'}",47.65999927982695,wj}cdvaBk`|ho_a@|ynuC{_}wF,107981,14959374
2393,2393,107981,25475386,4.166666666666667,600.0,1.0,1,{'car'},5221390757749727255,5221390758186001281,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4253993.0, 'osm:way:name': 'Hastings Street'}",49.75403727984044,wj}cdvaBk`|ho_a@czu{FgjkgD,107981,25475386
2490,2490,107981,14954215,4.166666666666667,1200.0,2.0,1,{'car'},5221390757749727255,5221390756382425739,"{'osm:way:highway': 'unclassified', 'osm:way:id': 49932186.0, 'osm:way:lanes': '2', 'osm:way:name': 'Cartwright Gardens'}",118.02495008793434,wj}cdvaBk`|ho_a@j_}z@ryvsS,107981,14954215
321,321,107981,107878,6.944444444444445,1200.0,2.0,1,{'car'},5221390757749727255,5221390755591860979,"{'osm:way:highway': 'tertiary', 'osm:way:id': 17513379.0, 'osm:way:lanes': '2', 'osm:way:name': 'Cartwright Gardens'}",167.27058391971127,wj}cdvaBk`|ho_a@alpoOjdnhZ,107981,107878
1889,1889,107986,14959003,22.22222222222222,1500.0,1.0,1,{'car'},5221390756798640521,5221390664938590357,"{'osm:way:highway': 'primary', 'osm:way:id': 49934843.0, 'osm:way:name': 'Upper Woburn Place'}",84.85655039734698,gf{}juaB}b~ui~`@fbihHij}fL,107986,14959003
2504,2504,107986,3113617871,22.22222222222222,3000.0,2.0,1,{'car'},5221390756798640521,5221390711081819043,"{'osm:way:highway': 'primary', 'osm:way:id': 9616291.0, 'osm:way:lanes': '2', 'osm:way:name': 'Tavistock Square'}",52.15644937734827,gf{}juaB}b~ui~`@q|{wDffcbG,107986,3113617871
375,375,107986,107987,4.166666666666667,1200.0,2.0,1,{'car'},5221390756798640521,5221390710816681045,"{'osm:way:highway': 'residential', 'osm:way:id': 675079978.0, 'osm:way:lanes': '2', 'osm:way:name': 'Tavistock Square'}",87.13489743425956,gf{}juaB}b~ui~`@r{gpL|fjsH,107986,107987
25,25,107987,107988,4.166666666666667,600.0,1.0,1,{'car'},5221390710816681045,5221390665552183499,"{'osm:way:highway': 'residential', 'osm:way:id': 4059326.0, 'osm:way:name': 'Endsleigh Street'}",153.53359937548925,sirl}taB_{ra`~`@vj~`PuirxV,107987,107988
28,28,107987,107990,4.166666666666667,600.0,1.0,1,{'car'},5221390710816681045,5221390709014141687,"{'osm:way:highway': 'residential', 'osm:way:id': 4059327.0, 'osm:way:name': 'Endsleigh Place'}",72.13388808416605,sirl}taB_{ra`~`@dv`_JhddgG,107987,107990
374,374,107987,107986,4.166666666666667,1200.0,2.0,1,{'car'},5221390710816681045,5221390756798640521,"{'osm:way:highway': 'residential', 'osm:way:id': 675079978.0, 'osm:way:lanes': '2', 'osm:way:name': 'Tavistock Square'}",87.13489743425956,sirl}taB_{ra`~`@s{gpL}fjsH,107987,107986
494,494,107987,1916745381,4.166666666666667,1200.0,2.0,1,{'car'},5221390710816681045,5221390711472432789,"{'osm:way:highway': 'residential', 'osm:way:id': 237413929.0, 'osm:way:lanes': '2', 'osm:way:name': 'Tavistock Square'}",143.48862654317406,sirl}taB_{ra`~`@arllOf~s{T,107987,1916745381
115,115,107988,107989,4.166666666666667,600.0,1.0,1,{'car'},5221390665552183499,5221390666348705779,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4059308.0, 'osm:way:name': 'Endsleigh Gardens'}",74.85099203849512,{}rjltaBuef{w~`@~z~aK|swqF,107988,107989
24,24,107988,107987,4.166666666666667,600.0,1.0,1,{'car'},5221390665552183499,5221390710816681045,"{'osm:way:highway': 'residential', 'osm:way:id': 4059326.0, 'osm:way:name': 'Endsleigh Street'}",153.53359937548925,{}rjltaBuef{w~`@wj~`PtirxV,107988,107987
113,113,107989,107995,4.166666666666667,600.0,1.0,1,{'car'},5221390666348705779,5221390666107966347,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4059308.0, 'osm:way:name': 'Endsleigh Gardens'}",70.15011594678462,{asg`taBwpmhp~`@z{lqJrfsuE,107989,107995
114,114,107989,107988,4.166666666666667,600.0,1.0,1,{'car'},5221390666348705779,5221390665552183499,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4059308.0, 'osm:way:name': 'Endsleigh Gardens'}",74.85099203849512,{asg`taBwpmhp~`@_{~aK}swqF,107989,107988
22,22,107989,107990,4.166666666666667,600.0,1.0,1,{'car'},5221390666348705779,5221390709014141687,"{'osm:way:highway': 'residential', 'osm:way:id': 4059325.0, 'osm:way:name': 'Taviton Street'}",159.81354728236485,{asg`taBwpmhp~`@qo|cQ`z~mW,107989,107990
23,23,107990,107989,4.166666666666667,600.0,1.0,1,{'car'},5221390709014141687,5221390666348705779,"{'osm:way:highway': 'residential', 'osm:way:id': 4059325.0, 'osm:way:name': 'Taviton Street'}",159.81354728236485,mrplrtaBuumyw}`@po|cQaz~mW,107990,107989
29,29,107990,107987,4.166666666666667,600.0,1.0,1,{'car'},5221390709014141687,5221390710816681045,"{'osm:way:highway': 'residential', 'osm:way:id': 4059327.0, 'osm:way:name': 'Endsleigh Place'}",72.13388808416605,mrplrtaBuumyw}`@ev`_JiddgG,107990,107987
335,335,107990,107991,4.166666666666667,600.0,1.0,1,{'car'},5221390709014141687,5221390710352502381,"{'osm:way:highway': 'residential', 'osm:way:id': 17513383.0, 'osm:way:name': 'Gordon Square'}",151.50390955116399,mrplrtaBuumyw}`@cx`jPpdqbV,107990,107991
3354,3354,107990,5664152987,4.166666666666667,600.0,1.0,1,{'car'},5221390709014141687,5221390709050413477,"{'osm:way:highway': 'unclassified', 'osm:way:id': 593841490.0, 'osm:way:name': 'Gordon Square'}",13.681467950734888,mrplrtaBuumyw}`@h{gaAnoxq@,107990,5664152987
1047,1047,107991,4076120499,6.944444444444445,600.0,1.0,1,{'car'},5221390710352502381,5221390710417550191,"{'osm:way:highway': 'tertiary', 'osm:way:id': 8173099.0, 'osm:way:name': 'Gordon Square', 'osm:way:oneway': 'yes'}",37.00983343807498,qkrwcuaBcp{u`}`@c~|qD_b{gC,107991,4076120499
336,336,107991,107990,4.166666666666667,600.0,1.0,1,{'car'},5221390710352502381,5221390709014141687,"{'osm:way:highway': 'residential', 'osm:way:id': 17513383.0, 'osm:way:name': 'Gordon Square'}",151.50390955116399,qkrwcuaBcp{u`}`@bx`jPqdqbV,107991,107990
1754,1754,107992,1916745381,4.166666666666667,600.0,1.0,1,{'car'},5221390711371318635,5221390711472432789,"{'osm:way:highway': 'unclassified', 'osm:way:id': 3127741.0, 'osm:way:name': 'Tavistock Square'}",8.038325420779296,{dkunuaByof|h}`@dgjZ}jvg@,107992,1916745381
2126,2126,107992,3113617873,4.166666666666667,600.0,1.0,1,{'car'},5221390711371318635,5221390711535210983,"{'osm:way:highway': 'residential', 'osm:way:id': 2793048.0, 'osm:way:name': 'Bedford Way'}",26.510615226044457,{dkunuaByof|h}`@gyo_Bfku`C,107992,3113617873
32,32,107992,1953893735,6.944444444444445,600.0,1.0,1,{'car'},5221390711371318635,5221390711269713449,"{'osm:way:highway': 'tertiary', 'osm:way:id': 3241842.0, 'osm:way:lanes': '1', 'osm:way:name': 'Tavistock Square', 'osm:way:oneway': 'yes'}",84.12170573051749,{dkunuaByof|h}`@ayqyKsazrH,107992,1953893735
1860,1860,107993,25471115,6.944444444444445,600.0,1.0,1,{'car'},5221390710015974981,5221390709953324491,"{'osm:way:highway': 'tertiary', 'osm:way:id': 49934825.0, 'osm:way:name': 'Gordon Square', 'osm:way:oneway': 'yes'}",36.654651257656475,kphvvtaBmtvow|`@}p`vDs`s_C,107993,25471115
2879,2879,107993,185620606,4.166666666666667,600.0,1.0,1,{'car'},5221390710015974981,5221390709747541635,"{'osm:way:highway': 'residential', 'osm:way:id': 228569788.0, 'osm:way:name': 'Gordon Square', 'osm:way:traffic_calming': 'cushion'}",5.121393898208089,kphvvtaBmtvow|`@jvkQitgX,107993,185620606
116,116,107994,107995,4.166666666666667,600.0,1.0,1,{'car'},5221390709284062373,5221390666107966347,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4059306.0, 'osm:way:name': 'Gordon Street'}",165.6382970085189,wnr`ftaBc|feo}`@vhljP_lqkY,107994,107995
1790,1790,107994,185620606,4.166666666666667,600.0,1.0,1,{'car'},5221390709284062373,5221390709747541635,"{'osm:way:highway': 'unclassified', 'osm:way:id': 18309858.0, 'osm:way:name': 'Gordon Square', 'osm:way:traffic_calming': 'cushion'}",146.7001472162614,wnr`ftaBc|feo}`@gihbOjqf{U,107994,185620606
111,111,107995,108021,4.166666666666667,600.0,1.0,1,{'car'},5221390666107966347,5221390679482226313,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4059307.0, 'osm:way:name': 'Gower Place', 'osm:way:oneway': 'yes'}",180.04957214796076,_eeutsaBciyqi~`@rnlj\buqwP,107995,108021
112,112,107995,107989,4.166666666666667,600.0,1.0,1,{'car'},5221390666107966347,5221390666348705779,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4059308.0, 'osm:way:name': 'Endsleigh Gardens'}",70.15011594678462,_eeutsaBciyqi~`@{{lqJsfsuE,107995,107989
117,117,107995,107994,4.166666666666667,600.0,1.0,1,{'car'},5221390666107966347,5221390709284062373,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4059306.0, 'osm:way:name': 'Gordon Street'}",165.6382970085189,_eeutsaBciyqi~`@whljP~kqkY,107995,107994
2462,2462,107995,110104,4.166666666666667,600.0,1.0,1,{'car'},5221390666107966347,5221390666178383071,"{'osm:way:highway': 'unclassified', 'osm:way:id': 558255409.0, 'osm:way:name': 'Gordon Street'}",55.04799626016924,_eeutsaBciyqi~`@rkajDug``H,107995,110104
2217,2217,107996,107988,4.166666666666667,600.0,1.0,1,{'car'},5221390664665041161,5221390665552183499,"{'osm:way:highway': 'residential', 'osm:way:id': 38444000.0, 'osm:way:lanes': '1', 'osm:way:name': 'Endsleigh Gardens', 'osm:way:oneway': 'yes'}",87.19217877427789,}xurztaBahmm`_a@`zagMjafqG,107996,107988
2929,2929,107996,3175297197,22.22222222222222,1500.0,1.0,1,{'car'},5221390664665041161,5221390664719980801,"{'osm:way:highway': 'primary', 'osm:way:id': 311804827.0, 'osm:way:name': 'Upper Woburn Place'}",32.146071781252026,}xurztaBahmm`_a@pns~Bki_tC,107996,3175297197
2930,2930,107996,14959003,22.22222222222222,1500.0,1.0,1,{'car'},5221390664665041161,5221390664938590357,"{'osm:way:highway': 'primary', 'osm:way:id': 311804827.0, 'osm:way:name': 'Upper Woburn Place'}",61.99816437828508,}xurztaBahmm`_a@aiz`FxxonH,107996,14959003
2694,2694,107999,11863161,22.22222222222222,3000.0,2.0,1,{'car'},5221390718185535445,5221390715291894409,"{'osm:way:highway': 'primary', 'osm:way:id': 166364166.0, 'osm:way:lanes': '2', 'osm:way:name': 'Russell Square', 'osm:way:oneway': 'no'}",90.53731466212452,aubbjvaBoqena|`@mdncM{vc|H,107999,11863161
3314,3314,107999,5465557379,22.22222222222222,3000.0,2.0,1,{'car'},5221390718185535445,5221390718209792189,"{'osm:way:highway': 'primary', 'osm:way:id': 567941579.0, 'osm:way:lanes': '2', 'osm:way:name': 'Russell Square', 'osm:way:oneway': 'no', 'osm:way:traffic_calming': 'table'}",23.517968800344132,aubbjvaBoqena|`@`n_tBnlcrA,107999,5465557379
54,54,107999,3113617873,4.166666666666667,600.0,1.0,1,{'car'},5221390718185535445,5221390711535210983,"{'osm:way:highway': 'residential', 'osm:way:id': 306452416.0, 'osm:way:name': 'Bedford Way'}",225.3089149261233,aubbjvaBoqena|`@|tekWaqikb@,107999,3113617873
1634,1634,108002,5465557379,22.22222222222222,3000.0,2.0,1,{'car'},5221390718594758919,5221390718209792189,"{'osm:way:highway': 'primary', 'osm:way:id': 7970886.0, 'osm:way:lanes': '2', 'osm:way:name': 'Russell Square', 'osm:way:oneway': 'no', 'osm:way:traffic_calming': 'table'}",61.99340690472819,mo}s}uaB}uhjw{`@qucxGamwoF,108002,5465557379
353,353,108002,108014,22.22222222222222,3000.0,2.0,1,{'car'},5221390718594758919,5221390717852191127,"{'osm:way:highway': 'primary', 'osm:way:id': 17513387.0, 'osm:way:lanes': '2', 'osm:way:name': 'Russell Square', 'osm:way:oneway': 'no', 'osm:way:traffic_calming': 'table'}",128.21860716416467,mo}s}uaB}uhjw{`@yzo{Lpa~tR,108002,108014
2278,2278,108006,4076120500,6.944444444444445,600.0,1.0,1,{'car'},5221390703760828067,5221390709662164681,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 3087832.0, 'osm:way:name': 'Torrington Place', 'osm:way:oneway': 'yes', 'osm:way:traffic_calming': 'cushion'}",31.37504850287452,cvaxitaBmctwh|`@s`i{CovpmB,108006,4076120500
1967,1967,108009,6521870388,22.22222222222222,4500.0,3.0,1,{'car'},5221390707627405735,5221390707622434275,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 41588157.0, 'osm:way:lanes': '3', 'osm:way:name': 'Gower Street', 'osm:way:oneway': 'yes'}",13.536488621346054,wkzxgsaBavzf`}`@w`yn@pakbA,108009,6521870388
1378,1378,108012,108043,22.22222222222222,4000.0,2.0,1,{'car'},5221390707941099849,5221390679683517077,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'trunk', 'osm:way:id': 31030.0, 'osm:way:lanes': '2', 'osm:way:name': 'Grafton Way', 'osm:way:oneway': 'yes'}",84.34748175758874,uugi~raBkdyrm}`@bg_oLbgwvG,108012,108043
1966,1966,108012,108009,22.22222222222222,4500.0,3.0,1,{'car'},5221390707941099849,5221390707627405735,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 41588157.0, 'osm:way:lanes': '3', 'osm:way:name': 'Gower Street', 'osm:way:oneway': 'yes'}",85.97179429499622,uugi~raBkdyrm}`@auqnHhm}jL,108012,108009
1631,1631,108014,107839,22.22222222222222,3000.0,2.0,1,{'car'},5221390717852191127,5221390717432042969,"{'osm:way:highway': 'primary', 'osm:way:id': 7970884.0, 'osm:way:lanes': '2', 'osm:way:name': 'Russell Square', 'osm:way:oneway': 'no'}",54.35540421441346,gknpkvaBksitc{`@_tipE`bj`G,108014,107839
352,352,108014,108002,22.22222222222222,3000.0,2.0,1,{'car'},5221390717852191127,5221390718594758919,"{'osm:way:highway': 'primary', 'osm:way:id': 17513387.0, 'osm:way:lanes': '2', 'osm:way:name': 'Russell Square', 'osm:way:oneway': 'no', 'osm:way:traffic_calming': 'table'}",128.21860716416467,gknpkvaBksitc{`@xzo{Lqa~tR,108014,108002
179,179,108017,1630526800,4.166666666666667,600.0,1.0,1,{'car'},5221390702762784335,5221390703681170553,"{'osm:way:highway': 'residential', 'osm:way:id': 505739792.0, 'osm:way:name': 'Malet Street'}",144.05042119653527,md{c_uaBw{r}k{`@xnwiOke|aU,108017,1630526800
2384,2384,108017,107844,4.166666666666667,600.0,1.0,1,{'car'},5221390702762784335,5221390702413368587,"{'osm:way:highway': 'residential', 'osm:way:id': 2644766.0, 'osm:way:name': 'Malet Street', 'osm:way:oneway': 'no'}",87.72692237555339,md{c_uaBw{r}k{`@gkb~Hdf|lL,108017,107844
1691,1691,108021,108012,22.22222222222222,6000.0,3.0,1,{'car'},5221390679482226313,5221390707941099849,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'trunk', 'osm:way:id': 589644425.0, 'osm:way:lanes': '3', 'osm:way:name': 'Gower Street', 'osm:way:oneway': 'yes'}",64.81682270653815,kuwiwraB_sfyw}`@i_o~ErmleI,108021,108012
1491,1491,108022,1685267218,4.166666666666667,600.0,1.0,1,{'car'},5221390680041782659,5221390707359983739,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'unclassified', 'osm:way:id': 303559639.0, 'osm:way:name': 'Huntley Street', 'osm:way:oneway': 'yes'}",83.8874905218449,kydgzraBczntw|`@q{qzGdghiL,108022,1685267218
153,153,108022,108009,4.166666666666667,600.0,1.0,1,{'car'},5221390680041782659,5221390707627405735,"{'osm:way:highway': 'unclassified', 'osm:way:id': 17929793.0, 'osm:way:name': 'University Street', 'osm:way:oneway': 'yes'}",84.08075309170758,kydgzraBczntw|`@kqtpL}zjqG,108022,108009
2793,2793,108022,108043,4.166666666666667,600.0,1.0,1,{'car'},5221390680041782659,5221390679683517077,"{'osm:way:highway': 'unclassified', 'osm:way:id': 5090248.0, 'osm:way:name': 'Huntley Street'}",85.08884354962808,kydgzraBczntw|`@xj|lHcaqeL,108022,108043
2411,2411,108025,108030,4.166666666666667,600.0,1.0,1,{'car'},5221390704659606129,5221390704011956447,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 589646347.0, 'osm:way:name': 'Chenies Street', 'osm:way:oneway': 'yes'}",36.679090409461985,ajgr`taBagw}a{`@wspsDaqjcC,108025,108030
2885,2885,108028,108030,4.166666666666667,600.0,1.0,1,{'car'},5221390701812207655,5221390704011956447,"{'osm:way:highway': 'residential', 'osm:way:id': 2644237.0, 'osm:way:name': 'Ridgmount Street', 'osm:way:oneway': 'no'}",140.513811618236,e`|tutaB{`pepz`@j`bmNgwq{T,108028,108030
3065,3065,108028,104302,6.944444444444445,600.0,1.0,1,{'car'},5221390701812207655,5221390702524030021,"{'osm:way:highway': 'tertiary', 'osm:way:id': 590298787.0, 'osm:way:name': 'Store Street', 'osm:way:oneway': 'yes'}",50.46190692356494,e`|tutaB{`pepz`@epywFajmtD,108028,104302
1686,1686,108030,108033,4.166666666666667,600.0,1.0,1,{'car'},5221390704011956447,5221390704107580209,"{'osm:way:highway': 'residential', 'osm:way:id': 589644426.0, 'osm:way:name': 'Chenies Street', 'osm:way:oneway': 'yes'}",47.107649138230265,y~xfftaBcybbf{`@cy`gFo`nhD,108030,108033
2886,2886,108030,108028,4.166666666666667,600.0,1.0,1,{'car'},5221390704011956447,5221390701812207655,"{'osm:way:highway': 'residential', 'osm:way:id': 2644237.0, 'osm:way:name': 'Ridgmount Street', 'osm:way:oneway': 'no'}",140.513811618236,y~xfftaBcybbf{`@k`bmNfwq{T,108030,108028
3143,3143,108030,108036,4.166666666666667,600.0,1.0,1,{'car'},5221390704011956447,5221390706216786871,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 4253345.0, 'osm:way:name': 'Ridgmount Gardens', 'osm:way:oneway': 'yes'}",141.8736248201269,y~xfftaBcybbf{`@d{buN{ln`U,108030,108036
3029,3029,108033,6521887915,22.22222222222222,4500.0,3.0,1,{'car'},5221390704107580209,5221390704122705653,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 48465024.0, 'osm:way:lanes': '3', 'osm:way:name': 'Gower Street', 'osm:way:oneway': 'yes'}",19.67526844378146,}xznmtaBszqkk{`@omngAp{v~A,108033,6521887915
398,398,108034,1448876379,6.944444444444445,600.0,1.0,1,{'car'},5221390706591919653,5221390706586128521,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 201892583.0, 'osm:way:name': 'Torrington Place', 'osm:way:oneway': 'yes'}",6.799694778446767,so~~}saBgv}ea|`@~fob@xonT,108034,1448876379
540,540,108034,3645264139,6.944444444444445,600.0,1.0,1,{'car'},5221390706591919653,5221390706548130317,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 4082615.0, 'osm:way:name': 'Torrington Place', 'osm:way:oneway': 'yes', 'osm:way:traffic_calming': 'cushion'}",6.204821166707149,so~~}saBgv}ea|`@mnl_@kiqR,108034,3645264139
567,567,108034,6521887917,22.22222222222222,4500.0,3.0,1,{'car'},5221390706591919653,5221390706554216611,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 587315169.0, 'osm:way:lanes': '3', 'osm:way:name': 'Gower Street', 'osm:way:oneway': 'yes'}",23.62225591675711,so~~}saBgv}ea|`@kvqqApqduB,108034,6521887917
804,804,108036,185620586,6.944444444444445,600.0,1.0,1,{'car'},5221390706216786871,5221390706261594405,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 605078469.0, 'osm:way:name': 'Torrington Place', 'osm:way:oneway': 'yes'}",31.70329006291809,sbupvsaB_grc|{`@rdqbDdobeB,108036,185620586
1924,1924,108040,5630569616,22.22222222222222,6000.0,3.0,1,"{'bus', 'car', 'pt'}",5221390680592728779,5221390680663036899,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'trunk', 'osm:way:id': 41588174.0, 'osm:way:lanes': '3', 'osm:way:name': 'Tottenham Court Road', 'osm:way:oneway': 'yes'}",22.761681898117004,qtke`raBunvhz|`@bjk|@}as{B,108040,5630569616
3328,3328,108040,820271,4.166666666666667,600.0,1.0,1,"{'bus', 'car'}",5221390680592728779,5221390678044188533,"{'osm:way:highway': 'unclassified', 'osm:way:id': 52918816.0, 'osm:way:name': 'Grafton Way', 'osm:way:oneway': 'yes'}",87.11086915779109,qtke`raBunvhz|`@phbcLnhjdI,108040,820271
1379,1379,108043,108040,22.22222222222222,4000.0,2.0,1,{'car'},5221390679683517077,5221390680592728779,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'trunk', 'osm:way:id': 31030.0, 'osm:way:lanes': '2', 'osm:way:name': 'Grafton Way', 'osm:way:oneway': 'yes'}",103.30713758088001,qmgypraBg|`{d}`@~wzrOpliqI,108043,108040
2792,2792,108043,108022,4.166666666666667,600.0,1.0,1,{'car'},5221390679683517077,5221390680041782659,"{'osm:way:highway': 'unclassified', 'osm:way:id': 5090248.0, 'osm:way:name': 'Huntley Street'}",85.08884354962808,qmgypraBg|`{d}`@yj|lHbaqeL,108043,108022
2718,2718,108044,6355365948,22.22222222222222,4500.0,3.0,1,"{'bus', 'car', 'pt'}",5221390682143586869,5221390681780219677,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 381411919.0, 'osm:way:lanes': '3', 'osm:way:name': 'Tottenham Court Road', 'osm:way:oneway': 'yes'}",19.35373389751943,orq||raBwg_ak{`@`qt~@a`mbB,108044,6355365948
823,823,108045,3079462268,22.22222222222222,3000.0,2.0,1,"{'bus', 'car', 'pt'}",5221390705315286247,5221390705400630175,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 674795487.0, 'osm:way:lanes': '2', 'osm:way:name': 'Tottenham Court Road', 'osm:way:oneway': 'yes'}",59.16215415276113,}sepesaBs`wq~z`@|}hoEgo}eH,108045,3079462268
